0.3066387	0.8571429
1	1
1	0.8
0.7934409	0.5714285
0.7690599	0.625
0.3066387	0.8333333
0.5457199	0.5714285
0.479979	0.8571429
0.9333333	0.8571429
0.479979	0.7142857
0.9166667	0.6666666
0.9333333	0.4
0.489127	0.7142857
1	0.8
0.75	0.3333333
1	0.8
0.8333333	0.7142857
0.5579162	0.7
0.9166667	1
0.9166667	0.8333333
0.7470177	0.4285714
0.8333333	0.5714285
0.7470177	0.4285714
0.75	1
0.7470177	0.7
0.6666666	0.7142857
0.9166667	0.8333333
0.9333333	1
0.9333333	0.8333333
0.9166667	0.5
0.75	0.6
0.5917517	0.75
0.7690599	0.625
0.3942931	0.75
0.7333333	0.7142857
0.6666666	0.5
0.6168453	0.625
0.7113249	0.4285714
0.9166667	0.8571429
0.479979	0.6
0.479979	0.4
0.7171572	0.8888889
0.9166667	0.8
0.9166667	0.8333333
0.75	1
0.9333333	0.8571429
0.8333333	0.8333333
0.479979	0.8571429
0.7113249	0.6666666
0.6666666	0.7142857
0.8333333	1
0.75	0.4
0.6666666	0.5
0.9166667	0.8333333
1	0.6
0.9166667	0.8571429
0.9333333	0.8333333
0.9166667	0.8333333
1	0.8
1	1
0.7690599	0.7777778
0.7470177	0.5
0.9333333	0.8333333
0.479979	0.875
0.9333333	0.8333333
0.7958758	0.6666666
0.9166667	0.6
0.9333333	0.8571429
0.6	0.4285714
0.7470177	0.5
0.6168453	0.7777778
0.6666666	0.6
0.9166667	0.8571429
0.9166667	0.875
0.6168453	0.6666666
0.6168453	0.6666666
0.7113249	0.75
1	0.8333333
0.5917517	0.3333333
0.9333333	0.8333333
0.8888889	1
1	0.8
0.7958758	0.8333333
0.6168453	0.625
0.9166667	0.8571429
0.3942931	1
0.7690599	0.8888889
0.479979	0.8571429
0.3066387	0.6
0.6168453	0.8888889
0.7113249	0.6666666
0.7113249	0.8333333
0.9166667	0.6
0.7690599	0.75
0.9166667	0.6666666
1	0.8
0.9166667	0.8
0.9166667	0.8571429
0.9333333	0.6
0.7113249	0.6
