0.9333333	0.6666666
0.8075499	0.9
0.9333333	0.6666666
0.8367007	0.9
1	1
1	0.8333333
0.7278345	0.4
0.8075499	0.7777778
1	1
1	0.5
0.7113249	1
0.8639172	0.75
1	1
0.7278345	1
0.5917517	1
0.7113249	0.8
0.9444444	0.7142857
1	0.75
1	1
0.8639172	0.5714285
0.8075499	0.7777778
0.9333333	1
1	0.8
0.8639172	0.75
0.7690599	0
0.7690599	1
1	1
1	1
0.8075499	0.5
1	1
1	1
0.9166667	1
0.9444444	0.6666666
1	1
1	0.75
1	1
1	1
0.9444444	0.6666666
1	1
0.8075499	0.75
1	1
0.5917517	0.4
0.9444444	0.6666666
0.8639172	0.7142857
0.8075499	1
0.9333333	0.6666666
1	0.8333333
0.7690599	0.8
1	0.8
1	0.8
1	1
1	0.5
1	1
0.8367007	0.7142857
0.8075499	0.625
1	0.25
0.7113249	1
0.8639172	0.7777778
0.9166667	0.6666666
1	0.8333333
0.9333333	0.4
0.6031498	0.4285714
1	1
0.9166667	0.75
0.6533194	0.75
0.8075499	0.8571429
0.7113249	0.75
1	0.8
1	0.75
1	1
0.9166667	0.75
1	0.8
1	0.7142857
1	0.5
0.9166667	0.8
0.5917517	0.8
0.9166667	0.8333333
0.9444444	0.8571429
0.5917517	1
1	0.8
0.8639172	0.9
1	1
1	0.75
1	1
0.5917517	1
0.9333333	0.6
1	0.75
0.8367007	0.7777778
0.9333333	0.8571429
1	0.8571429
0.9166667	0.5
0.8639172	0.7142857
0.9333333	0.6666666
1	0.6
0.7690599	0.6666666
0.8639172	0.5
0.8075499	0.6666666
0.6533194	0.875
0.5237796	0.5714285
0.9166667	0.8
